Ticker,TotalTime,logDate,logTime,priceOpen,priceHigh,priceLow,priceClose,amount
BTCUSDT,202002101300,20200210,1300,10090.44,10105.54,10025.2,10055.96,2169.593546
BTCUSDT,202002101400,20200210,1400,10055.98,10084.14,9756.0,9835.71,5347.821241
BTCUSDT,202002101500,20200210,1500,9836.14,10021.0,9814.82,9955.91,6020.414834
BTCUSDT,202002101600,20200210,1600,9956.22,9993.0,9936.96,9968.99,1868.947048
BTCUSDT,202002101700,20200210,1700,9967.94,9971.48,9860.88,9892.56,2527.986975
BTCUSDT,202002101800,20200210,1800,9893.78,9893.78,9765.15,9835.2,5580.895146
BTCUSDT,202002101900,20200210,1900,9835.21,9872.0,9820.79,9847.78,3918.833069
BTCUSDT,202002102000,20200210,2000,9848.63,9848.98,9765.0,9821.43,3542.078136
BTCUSDT,202002102100,20200210,2100,9821.41,9848.63,9777.6,9845.86,2649.527579
BTCUSDT,202002102200,20200210,2200,9847.63,9866.0,9810.99,9822.61,2661.10133
BTCUSDT,202002102300,20200210,2300,9822.59,9900.0,9812.14,9886.63,2576.400079
BTCUSDT,202002110000,20200211,0,9886.67,9925.63,9850.0,9865.05,2818.738623
BTCUSDT,202002110100,20200211,100,9865.06,9893.17,9815.73,9832.49,2711.353987
BTCUSDT,202002110200,20200211,200,9832.86,9853.77,9812.28,9846.42,1386.578584
BTCUSDT,202002110300,20200211,300,9844.99,9860.0,9816.33,9842.26,1191.301607
BTCUSDT,202002110400,20200211,400,9842.25,9849.71,9800.02,9829.56,1125.2244
BTCUSDT,202002110500,20200211,500,9831.67,9878.05,9827.46,9852.43,1411.650675
BTCUSDT,202002110600,20200211,600,9852.08,9875.0,9845.47,9869.6,849.324903
BTCUSDT,202002110700,20200211,700,9870.41,9870.41,9813.0,9842.83,1212.893938
BTCUSDT,202002110800,20200211,800,9841.8,9894.56,9841.8,9851.83,1094.952882
BTCUSDT,202002110900,20200211,900,9851.74,9862.18,9771.86,9779.69,2118.357823
BTCUSDT,202002111000,20200211,1000,9779.13,9821.26,9700.0,9814.07,3212.749387
BTCUSDT,202002111100,20200211,1100,9812.51,9821.0,9750.0,9759.76,1260.811162
BTCUSDT,202002111200,20200211,1200,9759.76,9775.0,9722.24,9733.39,1453.65837
BTCUSDT,202002111300,20200211,1300,9733.43,9761.63,9715.0,9749.12,1529.174918
BTCUSDT,202002111400,20200211,1400,9749.11,9784.93,9742.49,9754.01,1161.162737
BTCUSDT,202002111500,20200211,1500,9754.0,9785.78,9735.14,9765.38,1077.081755
BTCUSDT,202002111600,20200211,1600,9765.38,9787.07,9727.0,9739.94,1031.892551
BTCUSDT,202002111700,20200211,1700,9739.87,9789.95,9730.89,9789.88,1652.431749
BTCUSDT,202002111800,20200211,1800,9788.99,9806.36,9763.16,9780.35,1748.074097
BTCUSDT,202002111900,20200211,1900,9780.39,9805.0,9762.0,9786.87,1472.933694
BTCUSDT,202002112000,20200211,2000,9786.89,9815.0,9775.07,9801.04,1469.493933
BTCUSDT,202002112100,20200211,2100,9801.02,9877.54,9787.88,9847.74,3390.982521
BTCUSDT,202002112200,20200211,2200,9847.74,9908.0,9846.46,9871.43,2632.360439
BTCUSDT,202002112300,20200211,2300,9871.43,9901.5,9847.0,9857.95,2344.722329
BTCUSDT,202002120000,20200212,0,9857.19,10194.0,9852.58,10164.99,10248.321827
BTCUSDT,202002120100,20200212,100,10165.0,10311.0,10163.6,10220.12,8661.623178
BTCUSDT,202002120200,20200212,200,10220.22,10285.0,10215.0,10280.0,3754.756123
BTCUSDT,202002120300,20200212,300,10278.51,10323.59,10190.24,10206.22,4665.967186
BTCUSDT,202002120400,20200212,400,10206.26,10256.75,10160.15,10247.73,2309.789015
BTCUSDT,202002120500,20200212,500,10246.59,10260.0,10206.65,10222.04,1395.577607
BTCUSDT,202002120600,20200212,600,10221.98,10228.71,10168.75,10199.73,1180.332593
BTCUSDT,202002120700,20200212,700,10198.52,10220.78,10179.92,10204.0,984.858074
BTCUSDT,202002120800,20200212,800,10204.0,10252.9,10183.47,10223.08,1665.282156
BTCUSDT,202002120900,20200212,900,10223.08,10320.0,10223.08,10318.97,3266.870887
BTCUSDT,202002121000,20200212,1000,10317.36,10319.71,10266.03,10279.4,1701.842812
BTCUSDT,202002121100,20200212,1100,10279.41,10291.39,10226.43,10252.94,1440.985728
BTCUSDT,202002121200,20200212,1200,10253.44,10287.2,10241.79,10263.0,1466.142032
BTCUSDT,202002121300,20200212,1300,10263.08,10300.66,10256.78,10269.0,1355.006192
BTCUSDT,202002121400,20200212,1400,10269.06,10333.28,10256.65,10319.53,2302.150572
BTCUSDT,202002121500,20200212,1500,10319.57,10343.01,10269.25,10328.24,2412.897909
BTCUSDT,202002121600,20200212,1600,10327.51,10450.0,10306.02,10366.0,5797.332167
BTCUSDT,202002121700,20200212,1700,10366.62,10371.72,10226.44,10292.3,4976.99079
BTCUSDT,202002121800,20200212,1800,10293.0,10293.13,10236.44,10275.96,2430.638864
BTCUSDT,202002121900,20200212,1900,10275.06,10325.0,10243.25,10305.83,2712.015354
BTCUSDT,202002122000,20200212,2000,10305.74,10370.75,10288.77,10343.4,2952.320447
BTCUSDT,202002122100,20200212,2100,10343.4,10344.99,10291.93,10336.39,2025.723872
BTCUSDT,202002122200,20200212,2200,10336.82,10380.22,10327.05,10370.0,2558.610322
BTCUSDT,202002122300,20200212,2300,10369.93,10415.0,10284.46,10346.12,3888.119723
BTCUSDT,202002130000,20200213,0,10346.27,10348.26,10250.0,10314.56,3461.516125
BTCUSDT,202002130100,20200213,100,10314.56,10374.94,10294.0,10339.77,2767.520451
BTCUSDT,202002130200,20200213,200,10339.72,10364.52,10312.77,10354.91,1905.14194
BTCUSDT,202002130300,20200213,300,10355.06,10359.0,10319.0,10345.78,1419.534218
BTCUSDT,202002130400,20200213,400,10345.78,10350.54,10313.0,10313.47,1794.141479
BTCUSDT,202002130500,20200213,500,10313.49,10383.97,10313.49,10377.9,2093.568843
BTCUSDT,202002130600,20200213,600,10376.67,10410.0,10315.21,10373.28,3010.211333
BTCUSDT,202002130700,20200213,700,10373.0,10380.8,10329.45,10337.26,1402.626188
BTCUSDT,202002130800,20200213,800,10337.26,10365.0,10303.0,10326.46,1866.155682
BTCUSDT,202002130900,20200213,900,10325.33,10381.99,10310.51,10366.62,1550.885797
BTCUSDT,202002131000,20200213,1000,10368.05,10400.0,10350.27,10393.26,1664.566865
BTCUSDT,202002131100,20200213,1100,10393.24,10423.88,10363.61,10405.75,2696.09932
BTCUSDT,202002131200,20200213,1200,10407.29,10440.67,10365.0,10379.74,2327.872318
BTCUSDT,202002131300,20200213,1300,10379.61,10423.0,10378.31,10395.08,1501.764552
BTCUSDT,202002131400,20200213,1400,10394.88,10439.99,10394.87,10435.82,1624.08888
BTCUSDT,202002131500,20200213,1500,10435.98,10457.63,10422.19,10452.97,2511.550796
BTCUSDT,202002131600,20200213,1600,10452.97,10491.0,10326.49,10338.96,4889.580957
BTCUSDT,202002131700,20200213,1700,10338.94,10366.53,10110.0,10260.86,8764.581517
BTCUSDT,202002131800,20200213,1800,10260.86,10264.14,10100.0,10166.97,5558.200841
BTCUSDT,202002131900,20200213,1900,10164.05,10210.0,10123.0,10169.93,3397.830442
BTCUSDT,202002132000,20200213,2000,10169.33,10189.69,10080.0,10151.11,3709.662076
BTCUSDT,202002132100,20200213,2100,10151.66,10240.0,10100.2,10211.08,3641.039525
BTCUSDT,202002132200,20200213,2200,10211.08,10500.0,10183.33,10199.0,10685.498802
BTCUSDT,202002132300,20200213,2300,10186.93,10352.0,10123.6,10248.93,8089.158412
BTCUSDT,202002140000,20200214,0,10250.26,10315.65,10190.86,10254.93,2806.788969
BTCUSDT,202002140100,20200214,100,10254.23,10292.99,10156.0,10162.74,3184.853884
BTCUSDT,202002140200,20200214,200,10162.73,10244.44,10145.5,10199.68,2765.972511
BTCUSDT,202002140300,20200214,300,10198.64,10239.81,10185.03,10206.44,1416.972778
BTCUSDT,202002140400,20200214,400,10206.46,10271.96,10200.5,10250.31,1742.34938
BTCUSDT,202002140500,20200214,500,10251.15,10265.0,10208.14,10226.61,1110.87648
BTCUSDT,202002140600,20200214,600,10226.5,10228.95,10181.88,10189.01,1675.431814
BTCUSDT,202002140700,20200214,700,10189.86,10240.26,10185.03,10224.15,972.47001
BTCUSDT,202002140800,20200214,800,10224.0,10252.79,10207.02,10229.63,1056.261833
BTCUSDT,202002140900,20200214,900,10227.78,10242.79,10178.27,10224.81,1699.634637
BTCUSDT,202002141000,20200214,1000,10225.59,10281.18,10209.19,10227.89,2003.204287
BTCUSDT,202002141100,20200214,1100,10228.57,10266.6,10224.92,10260.68,999.836777
BTCUSDT,202002141200,20200214,1200,10260.65,10290.0,10214.0,10258.7,1981.680183
BTCUSDT,202002141300,20200214,1300,10258.66,10280.0,10204.34,10221.9,1866.772891
BTCUSDT,202002141400,20200214,1400,10221.89,10237.09,10162.37,10173.25,1719.201396
BTCUSDT,202002141500,20200214,1500,10173.3,10202.91,10154.0,10196.27,1414.738059
BTCUSDT,202002141600,20200214,1600,10196.0,10205.86,10111.37,10124.98,2258.83506
BTCUSDT,202002141700,20200214,1700,10124.98,10178.44,10111.57,10165.14,2046.883471
BTCUSDT,202002141800,20200214,1800,10165.13,10229.5,10150.01,10223.85,2462.700752
BTCUSDT,202002141900,20200214,1900,10223.86,10298.0,10206.3,10252.96,4032.697888
BTCUSDT,202002142000,20200214,2000,10251.68,10278.55,10213.82,10269.24,2114.449995
BTCUSDT,202002142100,20200214,2100,10269.52,10287.37,10240.0,10258.57,1711.856196
BTCUSDT,202002142200,20200214,2200,10258.56,10268.3,10240.0,10252.9,1554.392182
BTCUSDT,202002142300,20200214,2300,10253.51,10360.2,10224.0,10240.23,3915.619612
BTCUSDT,202002150000,20200215,0,10239.64,10288.0,10231.31,10249.94,1967.676793
BTCUSDT,202002150100,20200215,100,10249.94,10308.08,10243.72,10285.0,2102.244933
BTCUSDT,202002150200,20200215,200,10285.0,10292.96,10258.25,10281.46,1527.328164
BTCUSDT,202002150300,20200215,300,10281.67,10359.0,10281.63,10356.89,2647.982744
BTCUSDT,202002150400,20200215,400,10356.95,10375.45,10316.3,10341.64,1782.753387
BTCUSDT,202002150500,20200215,500,10340.15,10375.0,10340.13,10354.47,1669.696235
BTCUSDT,202002150600,20200215,600,10354.05,10381.56,10314.5,10329.81,1204.390215
BTCUSDT,202002150700,20200215,700,10329.79,10348.41,10280.11,10346.0,1296.881593
BTCUSDT,202002150800,20200215,800,10346.25,10352.36,10320.0,10344.36,1057.022723
BTCUSDT,202002150900,20200215,900,10344.36,10375.0,10320.0,10333.09,1864.585907
BTCUSDT,202002151000,20200215,1000,10332.99,10349.53,10235.08,10244.5,2172.8492
BTCUSDT,202002151100,20200215,1100,10245.92,10277.62,10203.52,10240.64,2049.71385
BTCUSDT,202002151200,20200215,1200,10240.2,10287.0,10240.19,10272.39,1151.03556
BTCUSDT,202002151300,20200215,1300,10273.09,10279.0,10245.01,10260.63,1043.638308
BTCUSDT,202002151400,20200215,1400,10261.17,10263.45,10220.0,10224.72,1171.997914
BTCUSDT,202002151500,20200215,1500,10223.08,10261.79,10200.0,10240.01,1227.315023
BTCUSDT,202002151600,20200215,1600,10240.0,10245.07,10190.9,10221.76,2161.412886
BTCUSDT,202002151700,20200215,1700,10221.03,10252.98,10211.82,10252.8,1415.318745
BTCUSDT,202002151800,20200215,1800,10252.24,10269.99,10221.79,10256.63,1235.810468
BTCUSDT,202002151900,20200215,1900,10256.9,10274.18,10242.21,10242.99,1345.110831
BTCUSDT,202002152000,20200215,2000,10243.41,10254.83,10220.0,10229.36,1459.279573
BTCUSDT,202002152100,20200215,2100,10229.36,10248.97,10207.97,10240.0,1588.947937
BTCUSDT,202002152200,20200215,2200,10240.0,10246.75,10214.59,10236.06,1002.49866
BTCUSDT,202002152300,20200215,2300,10236.3,10259.97,10234.02,10241.65,1632.143468
BTCUSDT,202002160000,20200216,0,10242.84,10244.76,9801.0,9983.18,8946.71085
BTCUSDT,202002160100,20200216,100,9983.24,10095.0,9866.39,9903.95,11081.864309
BTCUSDT,202002160200,20200216,200,9903.9,9950.9,9827.0,9844.69,4567.496598
BTCUSDT,202002160300,20200216,300,9844.42,9920.0,9811.84,9914.13,3978.433925
BTCUSDT,202002160400,20200216,400,9914.14,9940.0,9891.66,9893.99,1595.728139
BTCUSDT,202002160500,20200216,500,9893.52,9919.57,9870.33,9892.89,1455.387982
BTCUSDT,202002160600,20200216,600,9893.96,9929.75,9891.15,9923.53,1075.806612
BTCUSDT,202002160700,20200216,700,9923.54,9949.0,9911.17,9923.82,1259.606215
BTCUSDT,202002160800,20200216,800,9924.94,9936.27,9882.04,9904.72,1174.509987
BTCUSDT,202002160900,20200216,900,9904.46,9929.99,9853.02,9929.31,2196.699718
BTCUSDT,202002161000,20200216,1000,9929.6,9940.11,9910.03,9931.0,1059.73894
BTCUSDT,202002161100,20200216,1100,9930.99,10042.67,9917.07,10041.53,3013.256522
BTCUSDT,202002161200,20200216,1200,10041.53,10050.0,9992.64,10000.58,1976.828102
BTCUSDT,202002161300,20200216,1300,10000.62,10029.97,9975.0,10021.36,1223.508839
BTCUSDT,202002161400,20200216,1400,10020.97,10033.33,9937.0,9955.43,1470.126684
BTCUSDT,202002161500,20200216,1500,9955.43,9980.0,9945.79,9966.07,935.158156
BTCUSDT,202002161600,20200216,1600,9966.05,9984.45,9955.55,9959.51,911.475994
BTCUSDT,202002161700,20200216,1700,9959.58,10017.0,9945.94,9989.31,1444.42169
BTCUSDT,202002161800,20200216,1800,9989.32,10009.66,9961.2,9971.5,1233.493884
BTCUSDT,202002161900,20200216,1900,9971.37,9988.82,9928.48,9935.57,1732.032431
BTCUSDT,202002162000,20200216,2000,9935.57,9970.54,9901.28,9922.63,1869.587783
BTCUSDT,202002162100,20200216,2100,9922.63,9953.84,9877.16,9917.42,2253.174786
BTCUSDT,202002162200,20200216,2200,9917.42,9956.02,9856.6,9938.11,3593.838054
BTCUSDT,202002162300,20200216,2300,9937.56,9974.98,9885.25,9895.2,2367.140107
BTCUSDT,202002170000,20200217,0,9895.5,9921.62,9825.16,9858.54,3456.892724
BTCUSDT,202002170100,20200217,100,9858.54,9909.0,9638.12,9734.99,10121.532113
BTCUSDT,202002170200,20200217,200,9735.0,9800.0,9692.03,9755.03,4084.82065
BTCUSDT,202002170300,20200217,300,9755.04,9840.06,9755.02,9796.01,2295.302738
BTCUSDT,202002170400,20200217,400,9796.01,9797.73,9711.3,9745.57,2706.153809
BTCUSDT,202002170500,20200217,500,9745.91,9781.61,9729.96,9781.18,1833.635171
BTCUSDT,202002170600,20200217,600,9780.8,9793.1,9753.38,9758.55,1238.79269
BTCUSDT,202002170700,20200217,700,9759.49,9877.96,9750.73,9877.59,2119.302347
BTCUSDT,202002170800,20200217,800,9877.63,9996.58,9867.25,9917.27,4887.085605
BTCUSDT,202002170900,20200217,900,9910.7,9964.16,9850.0,9862.18,2610.688745
BTCUSDT,202002171000,20200217,1000,9862.2,9909.1,9839.05,9852.83,1580.047028
BTCUSDT,202002171100,20200217,1100,9851.98,9863.57,9793.11,9840.51,1555.643276
BTCUSDT,202002171200,20200217,1200,9840.51,9849.51,9758.59,9808.4,2000.472495
BTCUSDT,202002171300,20200217,1300,9807.74,9808.32,9710.0,9742.16,3406.322058
BTCUSDT,202002171400,20200217,1400,9742.18,9808.04,9738.7,9761.78,2230.458368
BTCUSDT,202002171500,20200217,1500,9761.17,9842.34,9747.46,9774.11,2008.842423
BTCUSDT,202002171600,20200217,1600,9773.01,9811.94,9734.85,9753.26,1761.463139
BTCUSDT,202002171700,20200217,1700,9753.01,9813.74,9737.28,9802.59,1682.626408
BTCUSDT,202002171800,20200217,1800,9801.42,9832.92,9772.22,9792.53,1826.373978
BTCUSDT,202002171900,20200217,1900,9792.53,9793.49,9677.68,9715.34,4201.225127
BTCUSDT,202002172000,20200217,2000,9715.22,9716.35,9568.0,9609.94,8544.653922
BTCUSDT,202002172100,20200217,2100,9609.94,9669.99,9585.35,9633.14,5810.900827
BTCUSDT,202002172200,20200217,2200,9633.48,9656.88,9517.11,9532.77,4401.993591
BTCUSDT,202002172300,20200217,2300,9532.72,9618.31,9452.67,9591.77,7093.674394
BTCUSDT,202002180000,20200218,0,9591.79,9661.99,9540.5,9633.45,4237.913009
BTCUSDT,202002180100,20200218,100,9635.27,9725.79,9615.63,9671.73,4117.654607
BTCUSDT,202002180200,20200218,200,9673.25,9697.65,9576.03,9640.01,2502.309412
BTCUSDT,202002180300,20200218,300,9640.01,9648.99,9580.0,9645.06,1440.464702
BTCUSDT,202002180400,20200218,400,9645.01,9673.98,9600.0,9666.15,1387.55946
BTCUSDT,202002180500,20200218,500,9667.34,9700.0,9616.11,9625.04,1922.093147
BTCUSDT,202002180600,20200218,600,9628.06,9669.0,9610.0,9632.48,1019.862187
BTCUSDT,202002180700,20200218,700,9631.95,9664.02,9607.05,9630.1,1326.133206
BTCUSDT,202002180800,20200218,800,9630.17,9727.41,9613.12,9706.0,1591.636392
BTCUSDT,202002180900,20200218,900,9706.0,9715.0,9624.7,9660.87,1523.95222
BTCUSDT,202002181000,20200218,1000,9660.83,9743.0,9660.83,9710.65,1972.552082
BTCUSDT,202002181100,20200218,1100,9711.36,9759.0,9703.78,9714.29,1521.802004
BTCUSDT,202002181200,20200218,1200,9714.64,9745.92,9675.6,9724.82,1713.946988
BTCUSDT,202002181300,20200218,1300,9724.86,9800.0,9720.0,9800.0,2255.784095
BTCUSDT,202002181400,20200218,1400,9799.98,9810.0,9768.01,9785.74,1857.396088
BTCUSDT,202002181500,20200218,1500,9785.8,9810.0,9750.0,9775.48,1955.409108
BTCUSDT,202002181600,20200218,1600,9775.64,9815.0,9763.3,9790.58,1561.278689
BTCUSDT,202002181700,20200218,1700,9790.9,9794.99,9740.0,9741.61,1854.651229
BTCUSDT,202002181800,20200218,1800,9741.65,9749.91,9662.72,9694.15,3479.628345
BTCUSDT,202002181900,20200218,1900,9694.15,9744.99,9631.0,9731.41,2939.252057
BTCUSDT,202002182000,20200218,2000,9730.2,9756.97,9678.94,9702.27,2092.43026
BTCUSDT,202002182100,20200218,2100,9703.85,9704.58,9638.11,9656.92,2000.173023
BTCUSDT,202002182200,20200218,2200,9657.28,9669.85,9576.01,9627.27,3015.378826
BTCUSDT,202002182300,20200218,2300,9627.3,9718.01,9627.3,9696.65,2030.151618
BTCUSDT,202002190000,20200219,0,9696.66,9875.51,9695.74,9830.68,6591.730586
BTCUSDT,202002190100,20200219,100,9830.69,9924.42,9815.9,9918.91,4682.431096
BTCUSDT,202002190200,20200219,200,9919.76,9952.0,9877.35,9946.38,3976.543731
BTCUSDT,202002190300,20200219,300,9946.71,10048.0,9946.38,9985.73,5651.987689
BTCUSDT,202002190400,20200219,400,9987.16,10048.0,9973.0,10043.49,2489.12911
BTCUSDT,202002190500,20200219,500,10043.08,10163.0,10038.23,10155.01,4806.202578
BTCUSDT,202002190600,20200219,600,10156.22,10250.0,10036.72,10134.71,5798.789965
BTCUSDT,202002190700,20200219,700,10135.93,10174.54,10067.19,10168.26,2021.557125
BTCUSDT,202002190800,20200219,800,10168.89,10206.94,10136.64,10164.71,2811.965507
BTCUSDT,202002190900,20200219,900,10164.78,10186.35,10079.25,10102.41,2237.632408
BTCUSDT,202002191000,20200219,1000,10102.75,10149.0,10101.97,10112.83,1308.790702
BTCUSDT,202002191100,20200219,1100,10112.83,10166.66,10110.0,10150.74,1411.832676
BTCUSDT,202002191200,20200219,1200,10151.05,10173.0,10125.0,10149.63,1183.922752
BTCUSDT,202002191300,20200219,1300,10150.48,10164.93,10089.24,10111.65,1828.570468
BTCUSDT,202002191400,20200219,1400,10111.75,10134.7,10085.36,10118.55,1442.691582
BTCUSDT,202002191500,20200219,1500,10118.0,10118.66,10044.68,10069.02,1758.117264
BTCUSDT,202002191600,20200219,1600,10067.99,10089.37,10027.0,10059.3,2069.848078
BTCUSDT,202002191700,20200219,1700,10059.08,10161.99,10011.06,10159.65,3262.168429
BTCUSDT,202002191800,20200219,1800,10158.2,10159.53,10101.01,10112.99,1655.486728
BTCUSDT,202002191900,20200219,1900,10112.86,10144.62,10080.0,10126.09,1836.462568
BTCUSDT,202002192000,20200219,2000,10125.0,10150.0,10117.66,10148.93,405.969511
BTCUSDT,202002200200,20200220,200,10149.99,10250.0,10133.1,10158.94,4021.115323
BTCUSDT,202002200300,20200220,300,10157.57,10200.0,10131.25,10194.77,2036.271681
BTCUSDT,202002200400,20200220,400,10194.39,10207.69,10136.9,10139.22,1904.849711
BTCUSDT,202002200500,20200220,500,10138.59,10154.64,10045.45,10152.55,3065.347775
BTCUSDT,202002200600,20200220,600,10153.18,10156.48,9350.0,9615.72,13231.257086
BTCUSDT,202002200700,20200220,700,9615.77,9711.08,9500.0,9693.13,6835.307116
BTCUSDT,202002200800,20200220,800,9693.6,9696.5,9572.42,9593.79,3666.945037
BTCUSDT,202002200900,20200220,900,9594.65,9653.9,9575.0,9626.38,3780.297386
BTCUSDT,202002201000,20200220,1000,9626.38,9668.0,9595.83,9600.84,2086.259816
BTCUSDT,202002201100,20200220,1100,9600.84,9613.86,9500.0,9588.41,4045.937295
BTCUSDT,202002201200,20200220,1200,9588.4,9605.26,9551.56,9571.5,1940.641241
BTCUSDT,202002201300,20200220,1300,9571.5,9600.54,9545.7,9581.37,1540.578217
BTCUSDT,202002201400,20200220,1400,9581.36,9586.01,9538.0,9570.02,1601.164519
BTCUSDT,202002201500,20200220,1500,9570.03,9620.02,9550.32,9619.58,1805.984062
BTCUSDT,202002201600,20200220,1600,9619.58,9630.33,9591.6,9607.23,1664.736257
BTCUSDT,202002201700,20200220,1700,9606.78,9609.99,9540.17,9582.53,2571.15276
BTCUSDT,202002201800,20200220,1800,9582.5,9620.0,9552.08,9604.76,2192.048228
BTCUSDT,202002201900,20200220,1900,9604.96,9650.0,9571.67,9607.05,2103.727127
BTCUSDT,202002202000,20200220,2000,9607.26,9635.0,9556.51,9565.39,2513.534317
BTCUSDT,202002202100,20200220,2100,9565.49,9603.0,9525.7,9554.77,2786.048666
BTCUSDT,202002202200,20200220,2200,9554.93,9592.86,9518.08,9589.38,3139.677271
BTCUSDT,202002202300,20200220,2300,9589.99,9619.83,9563.67,9598.99,2610.085748
BTCUSDT,202002210000,20200221,0,9599.0,9609.9,9562.61,9574.26,2169.348402
BTCUSDT,202002210100,20200221,100,9574.43,9699.0,9400.0,9631.35,7826.328757
BTCUSDT,202002210200,20200221,200,9633.42,9647.36,9410.0,9498.77,5304.827557
BTCUSDT,202002210300,20200221,300,9497.02,9577.88,9460.02,9530.63,2371.675221
BTCUSDT,202002210400,20200221,400,9531.29,9574.49,9516.61,9551.96,1021.741325
BTCUSDT,202002210500,20200221,500,9553.69,9589.0,9537.0,9582.8,1017.962247
BTCUSDT,202002210600,20200221,600,9582.49,9623.82,9560.0,9609.21,1354.238281
BTCUSDT,202002210700,20200221,700,9609.2,9663.14,9572.79,9611.57,1713.346969
BTCUSDT,202002210800,20200221,800,9611.57,9622.85,9580.0,9596.42,991.001245
BTCUSDT,202002210900,20200221,900,9597.21,9610.0,9569.42,9600.1,1106.306606
BTCUSDT,202002211000,20200221,1000,9600.1,9648.0,9584.21,9647.99,1282.781288
BTCUSDT,202002211100,20200221,1100,9647.99,9662.94,9630.0,9643.57,1617.210412
BTCUSDT,202002211200,20200221,1200,9643.54,9714.06,9609.93,9708.17,2887.788061
BTCUSDT,202002211300,20200221,1300,9707.39,9733.0,9660.79,9688.99,1846.761855
BTCUSDT,202002211400,20200221,1400,9688.99,9701.0,9650.0,9674.22,1783.499705
BTCUSDT,202002211500,20200221,1500,9675.12,9730.0,9655.16,9669.7,1572.706101
BTCUSDT,202002211600,20200221,1600,9669.91,9689.19,9651.0,9673.43,1088.057223
BTCUSDT,202002211700,20200221,1700,9673.43,9689.22,9613.04,9632.07,2299.874426
BTCUSDT,202002211800,20200221,1800,9632.01,9669.43,9613.0,9659.91,1675.254457
BTCUSDT,202002211900,20200221,1900,9660.05,9715.74,9645.01,9677.94,1625.23771
BTCUSDT,202002212000,20200221,2000,9677.95,9719.0,9676.52,9694.56,1888.377191
BTCUSDT,202002212100,20200221,2100,9694.56,9755.51,9691.08,9747.01,2949.537388
BTCUSDT,202002212200,20200221,2200,9747.01,9748.57,9683.38,9726.37,2505.007413
BTCUSDT,202002212300,20200221,2300,9727.5,9742.43,9663.35,9675.01,1833.022705
BTCUSDT,202002220000,20200222,0,9675.01,9725.42,9660.0,9722.56,1680.671096
BTCUSDT,202002220100,20200222,100,9722.62,9742.33,9687.01,9724.22,1700.622838
BTCUSDT,202002220200,20200222,200,9723.55,9731.9,9690.57,9709.79,1309.713132
BTCUSDT,202002220300,20200222,300,9709.25,9727.0,9700.0,9701.11,1207.203397
BTCUSDT,202002220400,20200222,400,9701.2,9716.4,9660.0,9681.84,1226.313747
BTCUSDT,202002220500,20200222,500,9681.84,9720.0,9550.21,9695.41,4075.859574
BTCUSDT,202002220600,20200222,600,9695.44,9710.0,9623.71,9663.29,1229.089513
BTCUSDT,202002220700,20200222,700,9662.99,9664.15,9626.08,9656.45,713.762162
BTCUSDT,202002220800,20200222,800,9656.3,9713.7,9641.23,9677.05,1076.896524
BTCUSDT,202002220900,20200222,900,9677.05,9709.17,9660.3,9689.67,844.456437
BTCUSDT,202002221000,20200222,1000,9689.66,9692.08,9647.62,9651.09,757.460587
BTCUSDT,202002221100,20200222,1100,9651.09,9664.95,9637.0,9646.59,955.369633
BTCUSDT,202002221200,20200222,1200,9646.96,9682.23,9642.68,9665.9,989.712695
BTCUSDT,202002221300,20200222,1300,9665.44,9668.81,9613.8,9622.72,1180.720902
BTCUSDT,202002221400,20200222,1400,9623.46,9647.36,9582.02,9613.52,1151.498587
BTCUSDT,202002221500,20200222,1500,9612.47,9618.77,9560.02,9600.11,1428.635101
BTCUSDT,202002221600,20200222,1600,9597.25,9615.0,9581.82,9590.9,936.255975
BTCUSDT,202002221700,20200222,1700,9590.26,9658.09,9589.35,9642.0,1142.426789
BTCUSDT,202002221800,20200222,1800,9641.88,9643.17,9578.9,9616.85,1142.12385
BTCUSDT,202002221900,20200222,1900,9617.45,9640.0,9611.37,9624.58,818.042996
BTCUSDT,202002222000,20200222,2000,9623.53,9640.0,9617.1,9634.61,855.465473
BTCUSDT,202002222100,20200222,2100,9633.1,9670.0,9630.54,9649.02,1490.516557
BTCUSDT,202002222200,20200222,2200,9649.02,9665.02,9635.0,9653.67,1204.013751
BTCUSDT,202002222300,20200222,2300,9653.26,9663.68,9635.0,9645.0,1162.06599
BTCUSDT,202002230000,20200223,0,9645.0,9652.83,9607.42,9630.19,1401.2715
BTCUSDT,202002230100,20200223,100,9631.05,9649.0,9600.01,9642.87,1289.36254
BTCUSDT,202002230200,20200223,200,9642.84,9680.0,9626.32,9656.29,1770.465966
BTCUSDT,202002230300,20200223,300,9656.35,9663.15,9640.0,9655.64,689.762018
BTCUSDT,202002230400,20200223,400,9655.71,9679.0,9655.07,9666.93,771.991956
BTCUSDT,202002230500,20200223,500,9667.91,9697.0,9667.27,9676.46,916.126292
BTCUSDT,202002230600,20200223,600,9676.45,9696.0,9668.94,9682.01,570.698465
BTCUSDT,202002230700,20200223,700,9681.76,9683.0,9659.41,9667.25,510.014943
BTCUSDT,202002230800,20200223,800,9667.16,9681.63,9644.47,9650.86,658.29862
BTCUSDT,202002230900,20200223,900,9650.85,9678.93,9645.0,9676.24,640.537589
BTCUSDT,202002231000,20200223,1000,9676.2,9683.08,9658.97,9666.49,581.381216
BTCUSDT,202002231100,20200223,1100,9665.82,9683.92,9659.96,9680.54,574.105957
